measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
24.2,0.10745,0.1644575,0.1415225,0.05366,0.0074875,-2.230729656,-1.805103101,-1.955296564,-2.925087434,-4.894520316,-0.448283815,-0.553984977,-0.51143137,-0.341870123,-0.204310113,9.306654258,6.080598331,7.066014238,18.63585539,133.5559265,0.653360291,0.75924323,2.002422661,14.35058431,1.530549093,1.162059037,3.064806187,21.96427379,1.317100977,0.860541477,2.637392844,18.90116861,0.499395067,0.326284906,0.379162324,7.166611018,0.069683574,0.04552848,0.052906782,0.139535967,-0.209657696,-0.136852464,0.333871268,0.8697118,0.074955879,0.507971621,0.912908197,0.450155624,0.899503389,0.755100372
16.6,0.143805,0.2000425,0.16784,0.0518725,0.006085,-1.939297064,-1.609225435,-1.784744134,-2.958966494,-5.101928553,-0.515650758,-0.621416974,-0.560304405,-0.337955838,-0.196004313,6.953861131,4.998937726,5.958055291,19.2780375,164.3385374,0.71887224,0.856798141,2.772278182,23.63270337,1.391067765,1.191864276,3.856426816,32.87469187,1.167136052,0.839021708,3.235625813,27.58258012,0.360714162,0.259307397,0.309059223,8.524650781,0.042314245,0.030418536,0.036254766,0.117306858,-0.16355361,-0.077123009,0.469816407,0.918807125,0.087534743,0.588174583,0.940958873,0.527814758,0.930027311,0.790018548
17.5,0.1270025,0.18049,0.16498,0.0756325,0.0058925,-2.063548508,-1.712079904,-1.801931025,-2.581869194,-5.134074923,-0.484602129,-0.584084888,-0.554960199,-0.387316291,-0.194777056,7.873860751,5.540473156,6.061340769,13.22182924,169.707255,0.703653942,0.769805431,1.679205368,21.55324565,1.421153127,1.094011395,2.38640796,30.63046245,1.299029547,0.914067261,2.181337388,27.99830293,0.595519773,0.419039836,0.458434356,12.83538396,0.046396724,0.032647238,0.03571645,0.077909629,-0.173947332,-0.130067727,0.253510006,0.911320968,0.04489536,0.409403703,0.936769815,0.371333576,0.931030447,0.855443116
15.4,0.0987875,0.1551625,0.1194675,0.0457125,0.000915,-2.3147842,-1.863282324,-2.124710911,-3.085383496,-6.996586493,-0.432005713,-0.536687322,-0.470652264,-0.324108819,-0.14292684,10.1227382,6.444856199,8.370477326,21.87585453,1092.896175,0.636671232,0.826898529,2.161060979,107.9644809,1.570669366,1.298784188,3.394312278,169.5765027,1.209338226,0.769950858,2.613453651,130.5655738,0.46273567,0.294610489,0.382635445,49.95901639,0.009262305,0.005897043,0.007658987,0.020016407,-0.221992518,-0.094751552,0.367301038,0.981645395,0.129974875,0.54486621,0.988275056,0.446512895,0.984798455,0.960752775
18.6,0.1321725,0.18764,0.1551625,0.057785,0.009,-2.023647391,-1.673230046,-1.863282324,-2.851026053,-4.710530702,-0.494157235,-0.597646452,-0.536687322,-0.350750916,-0.212290305,7.565870359,5.329354082,6.444856199,17.30552912,111.1111111,0.704394052,0.851832756,2.287315047,14.68583333,1.419659914,1.209312817,3.247209483,20.84888889,1.17393936,0.826915903,2.685169162,17.24027778,0.437193819,0.307956726,0.372416015,6.420555556,0.068092833,0.047964187,0.058003706,0.155749762,-0.173437561,-0.080011137,0.391600753,0.872496414,0.094741141,0.529102577,0.908462164,0.457284072,0.890352547,0.730478401
18.5,0.1351975,0.1975125,0.1611025,0.06829,0.00658,-2.001018607,-1.621953406,-1.825714471,-2.683991936,-5.023720534,-0.499745478,-0.616540522,-0.547730774,-0.372579361,-0.199055659,7.396586475,5.062970698,6.207228317,14.64343242,151.9756839,0.684500981,0.83920175,1.979755455,20.54673252,1.460918286,1.226005183,2.892260946,30.01709726,1.191608573,0.815657237,2.359093572,24.48366261,0.50511289,0.345750269,0.423891622,10.37841945,0.048669539,0.033314347,0.040843562,0.096353785,-0.187295242,-0.087428282,0.328803981,0.907178502,0.101529495,0.486159837,0.935519434,0.404601284,0.921518346,0.824228663
25.9,0.14881,0.204085,0.18467,0.0753575,0.0186525,-1.905084955,-1.589218705,-1.689184831,-2.585511823,-3.981775094,-0.524910975,-0.629240014,-0.592001528,-0.386770616,-0.25114427,6.719978496,4.899919151,5.41506471,13.27007929,53.61211634,0.729156969,0.805815779,1.974720499,7.978019032,1.371446811,1.105133481,2.708224132,10.94142876,1.240978429,0.90486807,2.450585542,9.900549524,0.50640078,0.369245657,0.408065739,4.040075057,0.125344399,0.091395742,0.101004495,0.247520154,-0.156632993,-0.107532686,0.327667927,0.777233709,0.04994148,0.460658275,0.832515854,0.420388228,0.816523011,0.603180513
22.4,0.14727,0.20403,0.1816725,0.0753575,0.0162325,-1.915487642,-1.589488237,-1.705549663,-2.585511823,-4.120739874,-0.522060272,-0.629133313,-0.586321244,-0.386770616,-0.242674867,6.790249202,4.901240014,5.504410409,13.27007929,61.60480517,0.721805617,0.810634521,1.954284577,9.072539658,1.385414545,1.123064856,2.707494277,12.5692284,1.233601548,0.890420526,2.41080848,11.19189897,0.511696204,0.369345194,0.414798607,4.642384106,0.11022272,0.079559379,0.089350342,0.215406562,-0.161571307,-0.104585148,0.323017147,0.801440345,0.05796566,0.460552101,0.852607684,0.413628759,0.835956646,0.645539906
27,0.135115,0.1984475,0.1734775,0.0749175,0.015875,-2.001629011,-1.617230697,-1.751707371,-2.591367771,-4.143009734,-0.499593079,-0.618340971,-0.570871606,-0.385896595,-0.24137042,7.401102764,5.039116139,5.76443631,13.34801615,62.99212598,0.680860177,0.778861812,1.803517202,8.511181102,1.468730341,1.143937975,2.648880435,12.50062992,1.283924805,0.87417327,2.315580472,10.92771654,0.554472116,0.377517983,0.431857157,4.719212598,0.117492506,0.079995969,0.091510426,0.211899756,-0.189866966,-0.124314428,0.286610406,0.789721174,0.067137192,0.451886672,0.851858764,0.396787375,0.832323312,0.650301512
27.7,0.133245,0.18907,0.164155,0.08457,0.01835,-2.01556574,-1.665637962,-1.806944176,-2.470175685,-3.998125704,-0.496138618,-0.600370562,-0.553420528,-0.404829505,-0.250117198,7.504972044,5.289046385,6.091803478,11.82452406,54.49591281,0.704738986,0.811702354,1.575558709,7.261307902,1.418965064,1.151777284,2.235662765,10.30354223,1.231978686,0.868223409,1.941054748,8.945776567,0.634695486,0.447294653,0.51518382,4.608719346,0.137716237,0.097054001,0.111784594,0.216980017,-0.17320013,-0.103934095,0.223469458,0.757907583,0.070535777,0.381888613,0.823064314,0.319971856,0.798909619,0.643412359
33.7,0.1429525,0.1892075,0.167345,0.1070375,0.028415,-1.945242872,-1.664910983,-1.787697729,-2.234576039,-3.560838104,-0.514074625,-0.600632713,-0.559378682,-0.447512182,-0.280832762,6.995330617,5.285202754,5.975678987,9.342520145,35.19267992,0.755532947,0.85423825,1.335536611,5.030881577,1.323569018,1.130643282,1.76767488,6.658718986,1.170633602,0.884452255,1.563424034,5.889319022,0.748762701,0.56571489,0.63962174,3.766936477,0.198772319,0.150179036,0.169798918,0.26546771,-0.139255178,-0.078610044,0.143665747,0.668373525,0.061316356,0.27737177,0.738859723,0.219793536,0.709695546,0.580443329
42.7,0.1347575,0.181755,0.1482875,0.07335,0.018405,-2.004278412,-1.705095653,-1.908602322,-2.612512774,-3.995132912,-0.49893268,-0.586477362,-0.523943615,-0.382773248,-0.250304564,7.42073725,5.501911914,6.743656748,13.63326517,54.33306167,0.741423895,0.908758324,1.837184731,7.321787558,1.348756099,1.225693332,2.47791411,9.875305623,1.100402575,0.815864763,2.021642808,8.056913882,0.544311077,0.403565239,0.494647222,3.985330073,0.136578669,0.101262689,0.124117002,0.250920245,-0.148485447,-0.047801586,0.295075862,0.75966702,0.101403607,0.424942671,0.816097122,0.338108398,0.779174228,0.598822952
45.9,0.1088525,0.1537325,0.120155,0.05465,0.0133725,-2.217761524,-1.8725412,-2.118972703,-2.906806064,-4.31455492,-0.450905108,-0.534033644,-0.471926797,-0.344020199,-0.231773617,9.186743529,6.504805425,8.32258333,18.29826167,74.78033277,0.708064333,0.905934002,1.991811528,8.140026173,1.41230105,1.279451542,2.813037511,11.49616751,1.103833169,0.781584896,2.19862763,8.985230884,0.502055534,0.355487616,0.454829179,4.086745186,0.122849728,0.086985511,0.111293746,0.244693504,-0.170916084,-0.049354279,0.331508693,0.781182246,0.122595956,0.475483786,0.839950929,0.374731844,0.799704181,0.606821272
18.2,0.14617,0.1958625,0.1640175,0.0733225,0.0158475,-1.922984951,-1.630342397,-1.80778215,-2.612887759,-4.14474352,-0.52002487,-0.613368089,-0.553163997,-0.382718315,-0.241269453,6.841349114,5.105622567,6.096910391,13.6383784,63.10143556,0.746288851,0.891185392,1.99352177,9.223536835,1.339963741,1.194156111,2.671246889,12.35920492,1.122100978,0.837411449,2.236932729,10.34973971,0.50162482,0.374357011,0.447040712,4.626755009,0.10841828,0.080911354,0.096620787,0.216134202,-0.145285901,-0.05753778,0.331890611,0.804372984,0.088487829,0.45522596,0.850290492,0.38213112,0.823784505,0.644555344
29.6,0.15112,0.206505,0.182855,0.095845,0.025995,-1.889681056,-1.577430654,-1.69906179,-2.345022976,-3.649851067,-0.529189832,-0.633942289,-0.588560114,-0.426435054,-0.273983782,6.617257808,4.84249776,5.468814088,10.43351244,38.46893633,0.731798262,0.826447185,1.5767124,5.813425659,1.366496824,1.129337453,2.154572487,7.944027698,1.209998677,0.885474928,1.907819918,7.034237353,0.634231075,0.464129198,0.524158486,3.687055203,0.172015617,0.125880729,0.142161822,0.271219156,-0.154868927,-0.095022082,0.22381714,0.706461903,0.060740703,0.365999669,0.776387097,0.312199498,0.751065358,0.573292843
25.6,0.1317325,0.1784825,0.1609925,0.0884475,0.0107875,-2.026981928,-1.723264722,-1.826397499,-2.425346123,-4.529367223,-0.49334431,-0.580293896,-0.547525936,-0.412312284,-0.220781392,7.591141138,5.60279019,6.211469478,11.30614206,92.69988413,0.738069559,0.818252403,1.489386359,12.21158749,1.354885848,1.108638601,2.017948501,16.54530707,1.22211679,0.9020072,1.820204076,14.9239861,0.671417456,0.495552785,0.549388947,8.199073001,0.081889435,0.060440099,0.067006227,0.121965007,-0.150701933,-0.099957298,0.196589154,0.848617738,0.051520731,0.337298168,0.886009405,0.290831462,0.874403307,0.782586789
32.1,0.13814,0.1893725,0.170645,0.08446,0.0130975,-1.979487615,-1.664039304,-1.768169904,-2.471477229,-4.335333907,-0.505181236,-0.600947344,-0.56555651,-0.404616311,-0.230662741,7.239032865,5.280597764,5.86011896,11.83992422,76.35044856,0.729461775,0.809516833,1.635567132,10.54705096,1.370873751,1.109745378,2.24215605,14.45867532,1.235304763,0.901107605,2.020423869,13.02882229,0.611408716,0.445999287,0.494945647,6.448558885,0.094813233,0.069162629,0.076752908,0.155073408,-0.156429144,-0.105267419,0.241150045,0.826795603,0.052018305,0.383126546,0.870622808,0.337841281,0.857436358,0.731491684
23.4,0.1591775,0.2098875,0.1859075,0.095845,0.02858,-1.837735347,-1.561183606,-1.682506041,-2.345022976,-3.555048106,-0.544147993,-0.64053965,-0.594351506,-0.426435054,-0.281290146,6.282294922,4.76445715,5.379019136,10.43351244,34.98950315,0.758394378,0.856218818,1.660780427,5.569541638,1.318575176,1.128988879,2.189863843,7.343859342,1.167925743,0.885748318,1.939668214,6.504811057,0.602126557,0.456649396,0.515552089,3.353568929,0.179547989,0.136168185,0.153732367,0.298189786,-0.137401271,-0.077459177,0.248340833,0.695564758,0.06058692,0.373013991,0.760302767,0.319651112,0.733504283,0.540606791
18.6,0.054375,0.0997775,0.064495,0.02715,0.0042975,-2.91185079,-2.304812572,-2.741167578,-3.606378233,-5.449721821,-0.34342419,-0.433874759,-0.36480805,-0.277286501,-0.183495605,18.3908046,10.02229962,15.50507791,36.83241252,232.6934264,0.544962542,0.843088612,2.002762431,12.65270506,1.834988506,1.547057911,3.675046041,23.21756835,1.186114943,0.646388214,2.375506446,15.00756254,0.499310345,0.272105435,0.420962865,6.317626527,0.079034483,0.043070833,0.066633072,0.158287293,-0.294529768,-0.085135021,0.333946642,0.853508884,0.214780319,0.572196726,0.917415325,0.407496317,0.875059054,0.726687336
19.8,0.085725,0.14166,0.10184,0.03793,0.0067175,-2.456610781,-1.954325459,-2.284352325,-3.272012923,-5.003039217,-0.407064891,-0.5116855,-0.437760843,-0.305622265,-0.199878505,11.66520852,7.059155725,9.81932443,26.36435539,148.8649051,0.605146125,0.841761587,2.260084366,12.76144399,1.652493438,1.391005499,3.734774585,21.08820246,1.187984835,0.718904419,2.684945953,15.16040194,0.442461359,0.267753777,0.372446976,5.64644585,0.078361038,0.047419879,0.065961312,0.177102557,-0.24599248,-0.085916882,0.386518944,0.854666414,0.163531828,0.577593407,0.909453927,0.457251198,0.876240702,0.699087295
16.3,0.054375,0.0997775,0.064495,0.02715,0.0042975,-2.91185079,-2.304812572,-2.741167578,-3.606378233,-5.449721821,-0.34342419,-0.433874759,-0.36480805,-0.277286501,-0.183495605,18.3908046,10.02229962,15.50507791,36.83241252,232.6934264,0.544962542,0.843088612,2.002762431,12.65270506,1.834988506,1.547057911,3.675046041,23.21756835,1.186114943,0.646388214,2.375506446,15.00756254,0.499310345,0.272105435,0.420962865,6.317626527,0.079034483,0.043070833,0.066633072,0.158287293,-0.294529768,-0.085135021,0.333946642,0.853508884,0.214780319,0.572196726,0.917415325,0.407496317,0.875059054,0.726687336
13.7,0.0503325,0.095735,0.070545,0.0343,0.0017675,-2.989104287,-2.346171321,-2.651504475,-3.372609925,-6.33818916,-0.334548381,-0.426226334,-0.377144376,-0.296506273,-0.15777377,19.86787861,10.4455006,14.17534907,29.15451895,565.7708628,0.525748159,0.713480757,1.467419825,28.47666195,1.902051358,1.357077043,2.791107872,54.16407355,1.401579496,0.73687784,2.056705539,39.91230552,0.681468236,0.358280671,0.486214473,19.40594059,0.035116475,0.018462422,0.025054929,0.051530612,-0.310832321,-0.167214742,0.189436682,0.932149712,0.15149146,0.472449725,0.963744519,0.345700796,0.951114952,0.901989326
16.8,0.05476,0.0911425,0.052945,0.0212375,0.0037475,-2.904795279,-2.395331063,-2.93850164,-3.851986792,-5.586666328,-0.34425834,-0.417478826,-0.340309492,-0.25960629,-0.178997624,18.26150475,10.97182983,18.88752479,47.08652148,266.844563,0.600817401,1.034280857,2.578457916,14.61240827,1.664399196,1.721456228,4.291583284,24.32088059,0.966855369,0.58090353,2.49299588,14.12808539,0.387828707,0.233014236,0.401123808,5.667111408,0.068434989,0.041116932,0.070780999,0.176456739,-0.249361731,0.016851585,0.441100036,0.871896765,0.265099332,0.622041288,0.921013805,0.427425606,0.867795564,0.700020012
19.2,0.05476,0.0911425,0.052945,0.0212375,0.0037475,-2.904795279,-2.395331063,-2.93850164,-3.851986792,-5.586666328,-0.34425834,-0.417478826,-0.340309492,-0.25960629,-0.178997624,18.26150475,10.97182983,18.88752479,47.08652148,266.844563,0.600817401,1.034280857,2.578457916,14.61240827,1.664399196,1.721456228,4.291583284,24.32088059,0.966855369,0.58090353,2.49299588,14.12808539,0.387828707,0.233014236,0.401123808,5.667111408,0.068434989,0.041116932,0.070780999,0.176456739,-0.249361731,0.016851585,0.441100036,0.871896765,0.265099332,0.622041288,0.921013805,0.427425606,0.867795564,0.700020012
19.4,0.1243075,0.1701775,0.12648,0.03859,0.001355,-2.084996944,-1.770913269,-2.067671086,-3.254762103,-6.603953825,-0.47961701,-0.564680393,-0.483635916,-0.307242117,-0.151424439,8.044566901,5.876217479,7.906388362,25.91344908,738.0073801,0.730457904,0.982823371,3.221236072,91.7398524,1.369004284,1.345489405,4.409885981,125.5922509,1.017476822,0.743223987,3.27753304,93.34317343,0.310439837,0.226763233,0.305107527,28.4797048,0.010900388,0.007962275,0.010713156,0.035112724,-0.155763451,-0.008662712,0.526205129,0.978434298,0.147299495,0.630306441,0.984201245,0.532440783,0.978800798,0.932156715
13.4,0.12769,0.173505,0.132255,0.0352625,0.0061675,-2.058149828,-1.751548862,-2.023023402,-3.344935203,-5.08846171,-0.485873276,-0.570923268,-0.494309655,-0.298959453,-0.196523047,7.831466834,5.763522665,7.561150807,28.35873804,162.1402513,0.735944209,0.965483347,3.62112726,20.70368869,1.358798653,1.311897471,4.920382843,28.1321443,1.035750646,0.76225469,3.750584899,21.44385894,0.276157099,0.203236218,0.26662508,5.717470612,0.048300572,0.035546526,0.046633398,0.174902517,-0.152110759,-0.017561407,0.567205167,0.907849766,0.134909733,0.662184009,0.931347312,0.578999209,0.910888764,0.702268887
18.4,0.0875125,0.137755,0.0880625,0.020935,0.00361,-2.435973639,-1.982278534,-2.429708489,-3.86633288,-5.624047507,-0.410513474,-0.504469974,-0.411572007,-0.258643017,-0.177807886,11.42693901,7.259264636,11.35557133,47.76689754,277.0083102,0.635276397,0.993754436,4.180200621,24.24168975,1.574117983,1.564286728,6.580128971,38.15927978,1.006284816,0.639268992,4.206472415,24.39404432,0.239222968,0.151972705,0.237728886,5.799168975,0.04125125,0.026205945,0.040993612,0.1724385,-0.223034836,-0.003132564,0.613914567,0.920766002,0.220056019,0.736152247,0.948926538,0.615862749,0.921241376,0.705846405
9.7,0.105855,0.1556025,0.0915825,0.0254725,0.0040775,-2.245685046,-1.860450601,-2.390515074,-3.67015584,-5.502271223,-0.445298419,-0.537504194,-0.418319889,-0.272467994,-0.181743131,9.44688489,6.426631963,10.91911664,39.25802336,245.2483139,0.680291126,1.155843092,4.155658063,25.96076027,1.469958906,1.699041848,6.10864658,38.16125077,0.865169335,0.588567022,3.595347924,22.46045371,0.240635775,0.163702383,0.278137199,6.247087676,0.038519673,0.026204592,0.044522698,0.16007459,-0.190269929,0.072288699,0.612076679,0.925818116,0.258996298,0.718652492,0.948929108,0.564777241,0.914750157,0.724027073
11.3,0.116085,0.16905,0.1373975,0.05399,0.00328,-2.153432598,-1.77756075,-1.984877094,-2.918956435,-5.719911857,-0.464374878,-0.562568677,-0.503809532,-0.342588189,-0.174827869,8.614377396,5.915409642,7.278152805,18.52194851,304.8780488,0.686690328,0.844884368,2.150120393,35.39176829,1.456260499,1.230371732,3.131135395,51.53963415,1.183593918,0.812762496,2.54486942,41.88948171,0.465090236,0.319372967,0.39294747,16.46036585,0.028255158,0.019402544,0.023872341,0.060751991,-0.185754116,-0.084078783,0.365103631,0.945042517,0.103288492,0.515871593,0.9619335,0.435804324,0.95336852,0.885454863
8.4,0.136325,0.187475,0.1492225,0.056575,0.0168375,-1.992713538,-1.674109776,-1.902316798,-2.872188087,-4.084146737,-0.501828276,-0.597332394,-0.525674799,-0.348166614,-0.244849185,7.3354117,5.334044539,6.701402268,17.67565179,59.39123979,0.727163622,0.913568664,2.40963323,8.096510765,1.375206308,1.25634539,3.313742819,11.13437268,1.094608472,0.795959461,2.637604949,8.86250928,0.415000917,0.30177357,0.379131833,3.360059391,0.123509994,0.089811975,0.112834861,0.297613787,-0.157967881,-0.045167617,0.413426646,0.780135477,0.113610882,0.536365499,0.835178954,0.450187684,0.797211851,0.541290652
32.8,0.136325,0.1869525,0.1490025,0.050085,0.0029775,-1.992713538,-1.676900705,-1.903792195,-2.994033717,-5.816671257,-0.501828276,-0.596338231,-0.525267412,-0.333997575,-0.171919635,7.3354117,5.348952274,6.71129679,19.9660577,335.852225,0.729195919,0.914917535,2.721872816,45.78505458,1.371373556,1.254693713,3.732704403,62.7884131,1.092994682,0.797007261,2.974992513,50.04282116,0.367394095,0.267902275,0.3361353,16.82115869,0.021841188,0.015926505,0.019982886,0.059448937,-0.15660694,-0.044431399,0.462636125,0.957251306,0.112961557,0.577408638,0.968646343,0.496854398,0.960817213,0.887773852
20.9,0.1399,0.1999875,0.16586,0.0680425,0.012905,-1.966827397,-1.609500414,-1.79661122,-2.687622769,-4.350140446,-0.508433023,-0.621310806,-0.556603448,-0.372076026,-0.229877636,7.147962831,5.00031252,6.029181237,14.69669692,77.48934522,0.699543721,0.843482455,2.056067899,10.8407594,1.429503217,1.205760883,2.939155675,15.49690043,1.185561115,0.829351834,2.437594151,12.8523828,0.486365261,0.340233765,0.410240564,5.272568772,0.09224446,0.064529033,0.077806584,0.189660874,-0.176786437,-0.084903192,0.345564279,0.831091915,0.093283404,0.492276984,0.878765104,0.418197753,0.855620507,0.681151364
33.2,0.16025,0.2066425,0.1799675,0.0785475,0.013125,-1.831020183,-1.576765032,-1.714979,-2.544051742,-4.333236471,-0.546143625,-0.634209904,-0.583097519,-0.393073766,-0.230774389,6.24024961,4.83927556,5.556558823,12.73114994,76.19047619,0.775493909,0.890438551,2.040166778,12.20952381,1.28950078,1.148221207,2.630796652,15.74419048,1.123042122,0.870912324,2.291193227,13.71180952,0.490156006,0.380112997,0.436453804,5.984571429,0.081903276,0.063515492,0.072929835,0.167096343,-0.12644712,-0.057955573,0.342141354,0.848594088,0.068997181,0.449156703,0.880555587,0.39231766,0.864054792,0.713654586
11.3,0.06455,0.101785,0.08237,0.0608375,0.005645,-2.740315162,-2.284892533,-2.496533986,-2.799548904,-5.176985081,-0.364921529,-0.437657345,-0.400555332,-0.357200404,-0.19316262,15.49186677,9.824630348,12.14034236,16.43723033,177.1479185,0.634179889,0.783659099,1.061023218,11.43489814,1.576839659,1.235704747,1.673063489,18.03100089,1.276065066,0.809254802,1.353934662,14.59167405,0.942486445,0.597705949,0.738588078,10.77723649,0.087451588,0.055460038,0.068532233,0.092788165,-0.223855472,-0.121290498,0.029608215,0.839162333,0.105427493,0.251794801,0.894908312,0.150358745,0.87172641,0.830180875
9.4,0.12461,0.179335,0.1372875,0.0541825,0.005755,-2.082566419,-1.718499714,-1.985678012,-2.915397301,-5.157686237,-0.480176762,-0.581902919,-0.503606322,-0.343006423,-0.193885389,8.025038119,5.576156355,7.283984339,18.45614359,173.7619461,0.694844843,0.907657289,2.299820053,21.65247611,1.439170211,1.306273332,3.30983251,31.16159861,1.101737421,0.765536566,2.533797813,23.85534318,0.434816628,0.302130092,0.394664481,9.414856646,0.046184094,0.03209078,0.04191933,0.106215106,-0.180049022,-0.048406342,0.393906344,0.911709431,0.132800101,0.535944844,0.937814036,0.434036664,0.919534404,0.807966632
150.9,0.0358125,0.083965,0.04607,0.0582525,0.0101275,-3.329458285,-2.477355234,-3.0775933,-2.842968269,-4.592500783,-0.30034916,-0.403656281,-0.324929223,-0.351745044,-0.217746288,27.92321117,11.90972429,21.70609941,17.16664521,98.74105159,0.426517001,0.777349685,0.614780482,3.53616391,2.344572426,1.822552637,1.441397365,8.290792397,1.286422339,0.548680998,0.790867345,4.549000247,1.626596859,0.693771214,1.264434556,5.751913108,0.282792321,0.120615733,0.219828522,0.173855199,-0.402016238,-0.125270968,-0.238558444,0.559098825,0.29142154,0.180797019,0.784733108,-0.116777301,0.639574714,0.703787657
164.6,0.0358125,0.083965,0.04607,0.0582525,0.0101275,-3.329458285,-2.477355234,-3.0775933,-2.842968269,-4.592500783,-0.30034916,-0.403656281,-0.324929223,-0.351745044,-0.217746288,27.92321117,11.90972429,21.70609941,17.16664521,98.74105159,0.426517001,0.777349685,0.614780482,3.53616391,2.344572426,1.822552637,1.441397365,8.290792397,1.286422339,0.548680998,0.790867345,4.549000247,1.626596859,0.693771214,1.264434556,5.751913108,0.282792321,0.120615733,0.219828522,0.173855199,-0.402016238,-0.125270968,-0.238558444,0.559098825,0.29142154,0.180797019,0.784733108,-0.116777301,0.639574714,0.703787657
62.2,0.073515,0.12527,0.0859175,0.0375725,0.00713,-2.610265812,-2.077283871,-2.454367745,-3.281482879,-4.943444045,-0.383102746,-0.481397855,-0.407436906,-0.304740277,-0.20228812,13.60266612,7.982757244,11.63907237,26.61521059,140.2524544,0.586852399,0.855646405,1.956617207,10.31065919,1.704005985,1.458026595,3.334087431,17.56942496,1.168707067,0.685858546,2.286712356,12.05014025,0.511086173,0.299932147,0.437309046,5.269635344,0.096987009,0.056917059,0.082986586,0.189766452,-0.260356667,-0.077791542,0.323551255,0.823175646,0.186339154,0.538541843,0.892296073,0.391489189,0.846744942,0.681002181
41.9,0.0945525,0.14199,0.098155,0.033915,0.0036925,-2.358600043,-1.951998646,-2.321207417,-3.383897885,-5.601451544,-0.42398032,-0.512295437,-0.430810273,-0.295517192,-0.178525154,10.57613495,7.042749489,10.18796801,29.4854784,270.8192282,0.665909571,0.963297845,2.787925697,25.60663507,1.501705402,1.446589578,4.186643078,38.45362221,1.038100526,0.691281076,2.894147133,26.58226134,0.358689617,0.238854849,0.345524935,9.184834123,0.039052378,0.026005352,0.037619072,0.108875129,-0.200545357,-0.018694135,0.472006539,0.92483078,0.182535551,0.614394133,0.94930757,0.486408723,0.927489629,0.803629595
