Result Value,blue,green,red,NIR,SWIR1,SWIR2,SurfTempK,log(blue),log(green),log(red),log(NIR),log(SWIR1),log(SWIR2),log(SurfTempK),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/log(SWIR2),1/log(SurfTempK),1/blue,1/green,1/red,1/NIR,1/SWIR1,1/SWIR2,1/SurfTempK,blue/green,blue/red,blue/NIR,blue/SWIR1,blue/SWIR2,blue/SurfTempK,green/blue,green/red,green/NIR,green/SWIR1,green/SWIR2,green/SurfTempK,red/blue,red/green,red/NIR,red/SWIR1,red/SWIR2,red/SurfTempK,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,NIR/SWIR2,NIR/SurfTempK,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,SWIR1/SWIR2,SWIR1/SurfTempK,SWIR2/blue,SWIR2/green,SWIR2/red,SWIR2/NIR,SWIR2/SWIR1,SWIR2/SurfTempK,SurfTempK/blue,SurfTempK/green,SurfTempK/red,SurfTempK/NIR,SurfTempK/SWIR1,SurfTempK/SWIR2,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(blue,SWIR2)","ND(blue,SurfTempK)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(green,SWIR2)","ND(green,SurfTempK)","ND(red,NIR)","ND(red,SWIR1)","ND(red,SWIR2)","ND(red,SurfTempK)","ND(NIR,SWIR1)","ND(NIR,SWIR2)","ND(NIR,SurfTempK)","ND(SWIR1,SWIR2)","ND(SWIR1,SurfTempK)","ND(SWIR2,SurfTempK)"
22.7,0.096505,0.131375,0.0988975,0.028305,0.00383,0.0036375,297.2326914,-2.338160459,-2.02969945,-2.313671319,-3.564716811,-5.564890476,-5.616458646,5.694515305,-0.427686644,-0.492683781,-0.432213509,-0.280527193,-0.179698056,-0.178048137,0.175607571,10.3621574,7.611798287,10.11147906,35.32944709,261.0966057,274.9140893,0.003364367,0.734576594,0.975808286,3.409468292,25.19712794,26.53058419,0.000324678,1.361328429,1.328395561,4.641406112,34.30156658,36.11683849,0.000441994,1.024791462,0.752787821,3.493993994,25.82180157,27.18831615,0.000332728,0.293300865,0.215451951,0.286205415,7.390339426,7.781443299,9.52E-05,0.039687063,0.029153187,0.038726965,0.135311782,1.052920962,1.29E-05,0.037692348,0.027687916,0.036780505,0.128510864,0.949738903,1.22E-05,3079.971933,2262.475291,3005.462134,10501.06664,77606.44683,81713.45467,-0.153019133,-0.012243958,0.546430574,0.923655753,0.927353521,-0.999350854,0.141039421,0.645478457,0.94334529,0.9461161,-0.999116403,0.554961577,0.925433793,0.929048618,-0.999334766,0.761630621,0.772247006,-0.999809561,0.025778373,-0.999974229,-0.999975525
51.8,0.069225,0.1039025,0.0649625,0.027865,0.0067175,0.00229,297.8069187,-2.67039321,-2.26430232,-2.733945099,-3.580383858,-5.003039217,-6.079203461,5.696445353,-0.374476686,-0.44163714,-0.365771793,-0.279299662,-0.199878505,-0.164495235,0.175548072,14.44564825,9.624407497,15.39349625,35.88731383,148.8649051,436.6812227,0.00335788,0.666249609,1.065614778,2.4842993,10.30517306,30.22925764,0.000232449,1.500938967,1.599422744,3.728781626,15.4674358,45.37227074,0.000348892,0.938425424,0.625225572,2.331329625,9.670636397,28.36790393,0.000218136,0.402527988,0.268184115,0.428939773,4.148120581,12.16812227,9.36E-05,0.097038642,0.064651957,0.103405811,0.241073031,2.933406114,2.26E-05,0.033080534,0.022039893,0.035251106,0.082181949,0.340900633,7.69E-06,4302.013994,2866.215141,4584.289686,10687.49035,44332.99869,130046.6894,-0.200300357,0.031765254,0.425996498,0.823089838,0.935957491,-0.99953521,0.230598407,0.577058076,0.878548183,0.956870777,-0.999302459,0.399639116,0.812569754,0.931898442,-0.999563823,0.611508711,0.848118057,-0.999812883,0.491534832,-0.999954888,-0.999984621
23.2,0.1202375,0.1559325,0.11746,0.03089,0.0053975,0.00196,297.7761565,-2.118286326,-1.858332058,-2.141657429,-3.477322772,-5.221819396,-6.234810806,5.696342052,-0.472079713,-0.538116961,-0.466928084,-0.287577561,-0.191504134,-0.160389791,0.175551256,8.316872856,6.41303128,8.513536523,32.37293623,185.2709588,510.2040816,0.003358227,0.771086848,1.023646348,3.892440919,22.27651691,61.34566327,0.000403785,1.296870777,1.327537034,5.047992878,28.88976378,79.55739796,0.000523657,0.976899886,0.753274654,3.802525089,21.76192682,59.92857143,0.000394457,0.256908203,0.198098536,0.262983143,5.723019917,15.76020408,0.000103736,0.044890321,0.034614336,0.045951813,0.174732923,2.753826531,1.81E-05,0.016301071,0.012569541,0.016686532,0.063450955,0.363131079,6.58E-06,2476.566433,1909.647806,2535.128184,9639.888525,55169.27402,151926.6105,-0.1292501,0.01168502,0.591206101,0.914076491,0.967920784,-0.999192756,0.140722587,0.66931178,0.93308746,0.975172982,-0.998953235,0.58355241,0.912133976,0.967174678,-0.999211396,0.70251464,0.880669711,-0.99979255,0.46721033,-0.999963749,-0.999986836
23.2,0.1202375,0.1559325,0.11746,0.03089,0.0053975,0.00196,297.7761565,-2.118286326,-1.858332058,-2.141657429,-3.477322772,-5.221819396,-6.234810806,5.696342052,-0.472079713,-0.538116961,-0.466928084,-0.287577561,-0.191504134,-0.160389791,0.175551256,8.316872856,6.41303128,8.513536523,32.37293623,185.2709588,510.2040816,0.003358227,0.771086848,1.023646348,3.892440919,22.27651691,61.34566327,0.000403785,1.296870777,1.327537034,5.047992878,28.88976378,79.55739796,0.000523657,0.976899886,0.753274654,3.802525089,21.76192682,59.92857143,0.000394457,0.256908203,0.198098536,0.262983143,5.723019917,15.76020408,0.000103736,0.044890321,0.034614336,0.045951813,0.174732923,2.753826531,1.81E-05,0.016301071,0.012569541,0.016686532,0.063450955,0.363131079,6.58E-06,2476.566433,1909.647806,2535.128184,9639.888525,55169.27402,151926.6105,-0.1292501,0.01168502,0.591206101,0.914076491,0.967920784,-0.999192756,0.140722587,0.66931178,0.93308746,0.975172982,-0.998953235,0.58355241,0.912133976,0.967174678,-0.999211396,0.70251464,0.880669711,-0.99979255,0.46721033,-0.999963749,-0.999986836
23.2,0.1202375,0.1559325,0.11746,0.03089,0.0053975,0.00196,297.7761565,-2.118286326,-1.858332058,-2.141657429,-3.477322772,-5.221819396,-6.234810806,5.696342052,-0.472079713,-0.538116961,-0.466928084,-0.287577561,-0.191504134,-0.160389791,0.175551256,8.316872856,6.41303128,8.513536523,32.37293623,185.2709588,510.2040816,0.003358227,0.771086848,1.023646348,3.892440919,22.27651691,61.34566327,0.000403785,1.296870777,1.327537034,5.047992878,28.88976378,79.55739796,0.000523657,0.976899886,0.753274654,3.802525089,21.76192682,59.92857143,0.000394457,0.256908203,0.198098536,0.262983143,5.723019917,15.76020408,0.000103736,0.044890321,0.034614336,0.045951813,0.174732923,2.753826531,1.81E-05,0.016301071,0.012569541,0.016686532,0.063450955,0.363131079,6.58E-06,2476.566433,1909.647806,2535.128184,9639.888525,55169.27402,151926.6105,-0.1292501,0.01168502,0.591206101,0.914076491,0.967920784,-0.999192756,0.140722587,0.66931178,0.93308746,0.975172982,-0.998953235,0.58355241,0.912133976,0.967174678,-0.999211396,0.70251464,0.880669711,-0.99979255,0.46721033,-0.999963749,-0.999986836
14.5,0.09227,0.1267,0.082315,0.0292675,0.0056175,0.0042975,292.4201192,-2.383036217,-2.065933192,-2.497201928,-3.531277594,-5.181868554,-5.449721821,5.678191533,-0.419632733,-0.484042758,-0.400448193,-0.283183628,-0.19298058,-0.183495605,0.176112411,10.83775875,7.892659826,12.14845411,34.16759204,178.0151313,232.6934264,0.003419737,0.728255722,1.120937861,3.152643717,16.42545616,21.47062245,0.000315539,1.373144034,1.539209136,4.329033911,22.55451713,29.48225713,0.000433281,0.892110112,0.649684294,2.812505339,14.65331553,19.15415939,0.000281496,0.317194104,0.230998421,0.355554881,5.210057855,6.810354857,0.000100087,0.06088111,0.044337017,0.068243941,0.191936448,1.307155323,1.92E-05,0.046575268,0.033918706,0.052207982,0.146835227,0.765020027,1.47E-05,3169.178706,2307.972527,3552.452399,9991.291337,52055.20591,68044.23949,-0.157236151,0.057020935,0.518379101,0.885225386,0.9109949,-0.999369121,0.21235318,0.624697453,0.915090596,0.934388061,-0.999133814,0.475410571,0.872231541,0.900764901,-0.999437167,0.677941809,0.743929689,-0.999799846,0.133131619,-0.99996158,-0.999970608
11.8,0.09227,0.1267,0.082315,0.0292675,0.0056175,0.0042975,292.4201192,-2.383036217,-2.065933192,-2.497201928,-3.531277594,-5.181868554,-5.449721821,5.678191533,-0.419632733,-0.484042758,-0.400448193,-0.283183628,-0.19298058,-0.183495605,0.176112411,10.83775875,7.892659826,12.14845411,34.16759204,178.0151313,232.6934264,0.003419737,0.728255722,1.120937861,3.152643717,16.42545616,21.47062245,0.000315539,1.373144034,1.539209136,4.329033911,22.55451713,29.48225713,0.000433281,0.892110112,0.649684294,2.812505339,14.65331553,19.15415939,0.000281496,0.317194104,0.230998421,0.355554881,5.210057855,6.810354857,0.000100087,0.06088111,0.044337017,0.068243941,0.191936448,1.307155323,1.92E-05,0.046575268,0.033918706,0.052207982,0.146835227,0.765020027,1.47E-05,3169.178706,2307.972527,3552.452399,9991.291337,52055.20591,68044.23949,-0.157236151,0.057020935,0.518379101,0.885225386,0.9109949,-0.999369121,0.21235318,0.624697453,0.915090596,0.934388061,-0.999133814,0.475410571,0.872231541,0.900764901,-0.999437167,0.677941809,0.743929689,-0.999799846,0.133131619,-0.99996158,-0.999970608
11.5,0.1094025,0.1476275,0.10481,0.031605,0.0033625,0.001575,292.3961931,-2.212721537,-1.91306307,-2.255606092,-3.454439943,-5.695070534,-6.453500007,5.678109708,-0.451932149,-0.52272192,-0.443339821,-0.289482526,-0.17559045,-0.154954676,0.176114949,9.140558945,6.773805693,9.541074325,31.6405632,297.3977695,634.9206349,0.003420017,0.741071277,1.043817384,3.461556716,32.53605948,69.46190476,0.000374158,1.349397866,1.40852495,4.671017244,43.90408922,93.73174603,0.000504889,0.958021983,0.709962575,3.316247429,31.17026022,66.54603175,0.000358452,0.288887365,0.214086129,0.301545654,9.399256506,20.06666667,0.00010809,0.030735129,0.022776922,0.032081862,0.106391394,2.134920635,1.15E-05,0.01439638,0.010668744,0.015027192,0.049833887,0.468401487,5.39E-06,2672.664638,1980.634997,2789.77381,9251.580227,86957.97563,185648.3765,-0.148718048,0.021438992,0.551725972,0.940362701,0.971615868,-0.999251963,0.169616242,0.647329586,0.955460627,0.978887753,-0.998990732,0.536634534,0.93783078,0.970390563,-0.999283353,0.807678559,0.905063291,-0.999783844,0.362025316,-0.999977001,-0.999989227
11.5,0.1094025,0.1476275,0.10481,0.031605,0.0033625,0.001575,292.3961931,-2.212721537,-1.91306307,-2.255606092,-3.454439943,-5.695070534,-6.453500007,5.678109708,-0.451932149,-0.52272192,-0.443339821,-0.289482526,-0.17559045,-0.154954676,0.176114949,9.140558945,6.773805693,9.541074325,31.6405632,297.3977695,634.9206349,0.003420017,0.741071277,1.043817384,3.461556716,32.53605948,69.46190476,0.000374158,1.349397866,1.40852495,4.671017244,43.90408922,93.73174603,0.000504889,0.958021983,0.709962575,3.316247429,31.17026022,66.54603175,0.000358452,0.288887365,0.214086129,0.301545654,9.399256506,20.06666667,0.00010809,0.030735129,0.022776922,0.032081862,0.106391394,2.134920635,1.15E-05,0.01439638,0.010668744,0.015027192,0.049833887,0.468401487,5.39E-06,2672.664638,1980.634997,2789.77381,9251.580227,86957.97563,185648.3765,-0.148718048,0.021438992,0.551725972,0.940362701,0.971615868,-0.999251963,0.169616242,0.647329586,0.955460627,0.978887753,-0.998990732,0.536634534,0.93783078,0.970390563,-0.999283353,0.807678559,0.905063291,-0.999783844,0.362025316,-0.999977001,-0.999989227
11.5,0.1094025,0.1476275,0.10481,0.031605,0.0033625,0.001575,292.3961931,-2.212721537,-1.91306307,-2.255606092,-3.454439943,-5.695070534,-6.453500007,5.678109708,-0.451932149,-0.52272192,-0.443339821,-0.289482526,-0.17559045,-0.154954676,0.176114949,9.140558945,6.773805693,9.541074325,31.6405632,297.3977695,634.9206349,0.003420017,0.741071277,1.043817384,3.461556716,32.53605948,69.46190476,0.000374158,1.349397866,1.40852495,4.671017244,43.90408922,93.73174603,0.000504889,0.958021983,0.709962575,3.316247429,31.17026022,66.54603175,0.000358452,0.288887365,0.214086129,0.301545654,9.399256506,20.06666667,0.00010809,0.030735129,0.022776922,0.032081862,0.106391394,2.134920635,1.15E-05,0.01439638,0.010668744,0.015027192,0.049833887,0.468401487,5.39E-06,2672.664638,1980.634997,2789.77381,9251.580227,86957.97563,185648.3765,-0.148718048,0.021438992,0.551725972,0.940362701,0.971615868,-0.999251963,0.169616242,0.647329586,0.955460627,0.978887753,-0.998990732,0.536634534,0.93783078,0.970390563,-0.999283353,0.807678559,0.905063291,-0.999783844,0.362025316,-0.999977001,-0.999989227
17,0.0329525,0.0674375,0.0405975,0.030505,0.0042975,0.0073225,292.5192418,-3.412688148,-2.696554036,-3.204048791,-3.489864674,-5.449721821,-4.916803479,5.678530448,-0.293024137,-0.370843672,-0.31210511,-0.286544062,-0.183495605,-0.203384171,0.1761019,30.34671118,14.82854495,24.63205862,32.78151123,232.6934264,136.5653807,0.003418579,0.488637627,0.811687912,1.080232749,7.667830134,4.500170707,0.000112651,2.046506335,1.661124453,2.210703163,15.69226294,9.209627859,0.00023054,1.232000607,0.602001854,1.330847402,9.446771379,5.544213042,0.000138786,0.925726424,0.452344764,0.751400948,7.098312973,4.165926938,0.000104284,0.130414991,0.063725672,0.105856272,0.140878545,0.586889723,1.47E-05,0.222213793,0.10858202,0.180368249,0.240042616,1.703897615,2.50E-05,8876.996943,4337.634725,7205.351112,9589.222809,68067.30466,39948.00161,-0.34351031,-0.103942896,0.038569121,0.769261745,0.636374922,-0.999774724,0.248438006,0.377083493,0.880184011,0.804106474,-0.999539025,0.14194297,0.808553291,0.694386477,-0.999722467,0.753034983,0.612847796,-0.999791454,-0.260327022,-0.999970618,-0.999949936
17,0.0329525,0.0674375,0.0405975,0.030505,0.0042975,0.0073225,292.5192418,-3.412688148,-2.696554036,-3.204048791,-3.489864674,-5.449721821,-4.916803479,5.678530448,-0.293024137,-0.370843672,-0.31210511,-0.286544062,-0.183495605,-0.203384171,0.1761019,30.34671118,14.82854495,24.63205862,32.78151123,232.6934264,136.5653807,0.003418579,0.488637627,0.811687912,1.080232749,7.667830134,4.500170707,0.000112651,2.046506335,1.661124453,2.210703163,15.69226294,9.209627859,0.00023054,1.232000607,0.602001854,1.330847402,9.446771379,5.544213042,0.000138786,0.925726424,0.452344764,0.751400948,7.098312973,4.165926938,0.000104284,0.130414991,0.063725672,0.105856272,0.140878545,0.586889723,1.47E-05,0.222213793,0.10858202,0.180368249,0.240042616,1.703897615,2.50E-05,8876.996943,4337.634725,7205.351112,9589.222809,68067.30466,39948.00161,-0.34351031,-0.103942896,0.038569121,0.769261745,0.636374922,-0.999774724,0.248438006,0.377083493,0.880184011,0.804106474,-0.999539025,0.14194297,0.808553291,0.694386477,-0.999722467,0.753034983,0.612847796,-0.999791454,-0.260327022,-0.999970618,-0.999949936
17,0.0329525,0.0674375,0.0405975,0.030505,0.0042975,0.0073225,292.5192418,-3.412688148,-2.696554036,-3.204048791,-3.489864674,-5.449721821,-4.916803479,5.678530448,-0.293024137,-0.370843672,-0.31210511,-0.286544062,-0.183495605,-0.203384171,0.1761019,30.34671118,14.82854495,24.63205862,32.78151123,232.6934264,136.5653807,0.003418579,0.488637627,0.811687912,1.080232749,7.667830134,4.500170707,0.000112651,2.046506335,1.661124453,2.210703163,15.69226294,9.209627859,0.00023054,1.232000607,0.602001854,1.330847402,9.446771379,5.544213042,0.000138786,0.925726424,0.452344764,0.751400948,7.098312973,4.165926938,0.000104284,0.130414991,0.063725672,0.105856272,0.140878545,0.586889723,1.47E-05,0.222213793,0.10858202,0.180368249,0.240042616,1.703897615,2.50E-05,8876.996943,4337.634725,7205.351112,9589.222809,68067.30466,39948.00161,-0.34351031,-0.103942896,0.038569121,0.769261745,0.636374922,-0.999774724,0.248438006,0.377083493,0.880184011,0.804106474,-0.999539025,0.14194297,0.808553291,0.694386477,-0.999722467,0.753034983,0.612847796,-0.999791454,-0.260327022,-0.999970618,-0.999949936
5.5,0.088365,0.1333275,0.0951575,0.031165,0.0037475,0.0050675,291.9108342,-2.426279315,-2.014946771,-2.352221865,-3.468459609,-5.586666328,-5.28490768,5.676448393,-0.412153701,-0.496291026,-0.425129965,-0.288312425,-0.178997624,-0.189218064,0.176166492,11.31669779,7.500328139,10.50889315,32.08727739,266.844563,197.3359645,0.003425704,0.662766496,0.928618343,2.835392267,23.57971981,17.4375925,0.000302712,1.508827024,1.401124452,4.278116477,35.57771848,26.3103108,0.00045674,1.07686867,0.713712475,3.053345099,25.39226151,18.77799704,0.000325981,0.352684887,0.233747726,0.327509655,8.316210807,6.149975333,0.000106762,0.042409325,0.02810748,0.039382077,0.120247072,0.739516527,1.28E-05,0.057347366,0.038007913,0.053253816,0.162602278,1.352234823,1.74E-05,3303.466692,2189.427044,3067.659766,9366.623912,77894.819,57604.50601,-0.20281471,-0.037011811,0.478540952,0.918632107,0.891525968,-0.999394759,0.167056918,0.621076949,0.945321904,0.926767586,-0.999086936,0.50658038,0.924220211,0.898877526,-0.99934825,0.785320444,0.720278755,-0.999786499,-0.149744753,-0.999974325,-0.999965281
5.5,0.088365,0.1333275,0.0951575,0.031165,0.0037475,0.0050675,291.9108342,-2.426279315,-2.014946771,-2.352221865,-3.468459609,-5.586666328,-5.28490768,5.676448393,-0.412153701,-0.496291026,-0.425129965,-0.288312425,-0.178997624,-0.189218064,0.176166492,11.31669779,7.500328139,10.50889315,32.08727739,266.844563,197.3359645,0.003425704,0.662766496,0.928618343,2.835392267,23.57971981,17.4375925,0.000302712,1.508827024,1.401124452,4.278116477,35.57771848,26.3103108,0.00045674,1.07686867,0.713712475,3.053345099,25.39226151,18.77799704,0.000325981,0.352684887,0.233747726,0.327509655,8.316210807,6.149975333,0.000106762,0.042409325,0.02810748,0.039382077,0.120247072,0.739516527,1.28E-05,0.057347366,0.038007913,0.053253816,0.162602278,1.352234823,1.74E-05,3303.466692,2189.427044,3067.659766,9366.623912,77894.819,57604.50601,-0.20281471,-0.037011811,0.478540952,0.918632107,0.891525968,-0.999394759,0.167056918,0.621076949,0.945321904,0.926767586,-0.999086936,0.50658038,0.924220211,0.898877526,-0.99934825,0.785320444,0.720278755,-0.999786499,-0.149744753,-0.999974325,-0.999965281
5.5,0.088365,0.1333275,0.0951575,0.031165,0.0037475,0.0050675,291.9108342,-2.426279315,-2.014946771,-2.352221865,-3.468459609,-5.586666328,-5.28490768,5.676448393,-0.412153701,-0.496291026,-0.425129965,-0.288312425,-0.178997624,-0.189218064,0.176166492,11.31669779,7.500328139,10.50889315,32.08727739,266.844563,197.3359645,0.003425704,0.662766496,0.928618343,2.835392267,23.57971981,17.4375925,0.000302712,1.508827024,1.401124452,4.278116477,35.57771848,26.3103108,0.00045674,1.07686867,0.713712475,3.053345099,25.39226151,18.77799704,0.000325981,0.352684887,0.233747726,0.327509655,8.316210807,6.149975333,0.000106762,0.042409325,0.02810748,0.039382077,0.120247072,0.739516527,1.28E-05,0.057347366,0.038007913,0.053253816,0.162602278,1.352234823,1.74E-05,3303.466692,2189.427044,3067.659766,9366.623912,77894.819,57604.50601,-0.20281471,-0.037011811,0.478540952,0.918632107,0.891525968,-0.999394759,0.167056918,0.621076949,0.945321904,0.926767586,-0.999086936,0.50658038,0.924220211,0.898877526,-0.99934825,0.785320444,0.720278755,-0.999786499,-0.149744753,-0.999974325,-0.999965281
35.2,0.1408625,0.17961,0.147655,0.04486,0.0065525,0.0080925,289.9147105,-1.959971042,-1.716967445,-1.912876807,-3.10420875,-5.027908623,-4.816817572,5.669586778,-0.51021162,-0.582422225,-0.522772818,-0.322143284,-0.198889852,-0.207605952,0.176379697,7.099121484,5.567618729,6.772544106,22.29157379,152.6135063,123.5712079,0.00344929,0.784268693,0.953997494,3.140046812,21.49752003,17.40654927,0.000485876,1.27507321,1.216416647,4.003789568,27.41091187,22.19462465,0.000619527,1.048220783,0.822086743,3.291462327,22.53414727,18.2459067,0.000509305,0.31846659,0.249763376,0.303816329,6.846241892,5.543404387,0.000154735,0.046516994,0.036481822,0.044377095,0.146065537,0.80970034,2.26E-05,0.057449641,0.045055955,0.054806813,0.180394561,1.2350248,2.79E-05,2058.13975,1614.134572,1963.460164,6462.655161,44244.9005,35825.11097,-0.12090741,-0.023542766,0.516913675,0.911101313,0.891343023,-0.999028721,0.097642583,0.600302936,0.929604512,0.913773125,-0.998761713,0.533958393,0.915017104,0.896081799,-0.998981909,0.7451009,0.694348709,-0.999690578,-0.105155343,-0.999954798,-0.999944175
37,0.1164425,0.15409,0.1130875,0.0356475,0.004985,0.0063325,292.4132832,-2.15035769,-1.870218432,-2.179593424,-3.334076261,-5.301321876,-5.062060176,5.678168155,-0.465038912,-0.534696901,-0.458801164,-0.299933151,-0.188632198,-0.197548027,0.176113136,8.587929665,6.489713804,8.842710291,28.0524581,200.6018054,157.9155152,0.003419817,0.7556785,1.029667293,3.266498352,23.35857573,18.38807738,0.000398212,1.323314082,1.362573229,4.322603268,30.9107322,24.33320174,0.00052696,0.971187496,0.73390551,3.172382355,22.68555667,17.85827083,0.000386739,0.306138223,0.231342073,0.315220515,7.150952859,5.629293328,0.000121908,0.042810829,0.032351223,0.044080911,0.139841504,0.787208843,1.70E-05,0.054383065,0.041096113,0.055996463,0.177642191,1.270310933,2.17E-05,2511.224709,1897.67852,2585.725948,8202.911373,58658.63253,46176.59426,-0.139160729,0.014616826,0.531231508,0.917893393,0.89684382,-0.999203893,0.153465393,0.624244021,0.937325161,0.921052221,-0.998946636,0.520657545,0.915560355,0.893945738,-0.999226822,0.754629914,0.698308718,-0.999756214,-0.119063397,-0.999965905,-0.999956689
37,0.1164425,0.15409,0.1130875,0.0356475,0.004985,0.0063325,292.4132832,-2.15035769,-1.870218432,-2.179593424,-3.334076261,-5.301321876,-5.062060176,5.678168155,-0.465038912,-0.534696901,-0.458801164,-0.299933151,-0.188632198,-0.197548027,0.176113136,8.587929665,6.489713804,8.842710291,28.0524581,200.6018054,157.9155152,0.003419817,0.7556785,1.029667293,3.266498352,23.35857573,18.38807738,0.000398212,1.323314082,1.362573229,4.322603268,30.9107322,24.33320174,0.00052696,0.971187496,0.73390551,3.172382355,22.68555667,17.85827083,0.000386739,0.306138223,0.231342073,0.315220515,7.150952859,5.629293328,0.000121908,0.042810829,0.032351223,0.044080911,0.139841504,0.787208843,1.70E-05,0.054383065,0.041096113,0.055996463,0.177642191,1.270310933,2.17E-05,2511.224709,1897.67852,2585.725948,8202.911373,58658.63253,46176.59426,-0.139160729,0.014616826,0.531231508,0.917893393,0.89684382,-0.999203893,0.153465393,0.624244021,0.937325161,0.921052221,-0.998946636,0.520657545,0.915560355,0.893945738,-0.999226822,0.754629914,0.698308718,-0.999756214,-0.119063397,-0.999965905,-0.999956689
