measurement value,blue,green,red,NIR,SWIR1,log(blue),log(green),log(red),log(NIR),log(SWIR1),1/log(blue),1/log(green),1/log(red),1/log(NIR),1/log(SWIR1),1/blue,1/green,1/red,1/NIR,1/SWIR1,blue/green,blue/red,blue/NIR,blue/SWIR1,green/blue,green/red,green/NIR,green/SWIR1,red/blue,red/green,red/NIR,red/SWIR1,NIR/blue,NIR/green,NIR/red,NIR/SWIR1,SWIR1/blue,SWIR1/green,SWIR1/red,SWIR1/NIR,"ND(blue,green)","ND(blue,red)","ND(blue,NIR)","ND(blue,SWIR1)","ND(green,red)","ND(green,NIR)","ND(green,SWIR1)","ND(red,NIR)","ND(red,SWIR1)","ND(NIR,SWIR1)"
18,0.1179275,0.1674825,0.122465,0.027315,-0.0004325,-2.13768525,-1.786876411,-2.099930004,-3.600319277,-4.605170186,-0.467795715,-0.559635795,-0.476206349,-0.277753144,-0.217147241,8.479786309,5.970773066,8.165598334,36.60992129,-2312.138728,0.704118341,0.962948598,4.317316493,-272.6647399,1.420215811,1.367594823,6.131521142,-387.2427746,1.03847703,0.731210724,4.483434011,-283.1560694,0.231625363,0.163091666,0.223043318,-63.15606936,-0.003667508,-0.002582359,-0.003531621,-0.015833791,-0.173627413,-0.018875381,0.623870424,1.007362015,0.155260866,0.719554922,1.00517809,0.635265055,1.007088276,1.032177067
31.3,0.1119875,0.162065,0.12263,0.0348225,0.002015,-2.189368021,-1.81975779,-2.098583587,-3.357491549,-6.207136084,-0.456752812,-0.549523681,-0.476511875,-0.297841405,-0.161104894,8.929568032,6.170363743,8.154611433,28.71706512,496.2779156,0.69100361,0.913214548,3.21595233,55.57692308,1.447170443,1.321577102,4.654031158,80.4292804,1.095032928,0.756671706,3.521573695,60.85856079,0.310949883,0.214867491,0.283963957,17.28163772,0.01799308,0.012433283,0.016431542,0.057864886,-0.182729586,-0.045361066,0.525611334,0.964649898,0.138516658,0.646270078,0.97543881,0.557676125,0.967668178,0.890600611
39.4,0.1119875,0.162065,0.12263,0.0348225,0.002015,-2.189368021,-1.81975779,-2.098583587,-3.357491549,-6.207136084,-0.456752812,-0.549523681,-0.476511875,-0.297841405,-0.161104894,8.929568032,6.170363743,8.154611433,28.71706512,496.2779156,0.69100361,0.913214548,3.21595233,55.57692308,1.447170443,1.321577102,4.654031158,80.4292804,1.095032928,0.756671706,3.521573695,60.85856079,0.310949883,0.214867491,0.283963957,17.28163772,0.01799308,0.012433283,0.016431542,0.057864886,-0.182729586,-0.045361066,0.525611334,0.964649898,0.138516658,0.646270078,0.97543881,0.557676125,0.967668178,0.890600611
13.8,0.1292575,0.17444,0.14056,0.033805,0.001575,-2.04594874,-1.746174436,-1.962120835,-3.387146558,-6.453500007,-0.488770799,-0.572680472,-0.509652608,-0.295233756,-0.154954676,7.736494981,5.732630131,7.114399545,29.58142287,634.9206349,0.740985439,0.919589499,3.823620766,82.06825397,1.349554184,1.241035857,5.160183405,110.7555556,1.087441735,0.805778491,4.157964798,89.24444444,0.261532213,0.193791562,0.240502277,21.46349206,0.01218498,0.009028892,0.011205179,0.046590741,-0.148774685,-0.041889425,0.585373706,0.975923414,0.107555556,0.675334342,0.982103798,0.612250165,0.977837971,0.910966648
26.6,0.108825,0.1586,0.118945,0.038755,0.004325,-2.218014192,-1.84136997,-2.129094078,-3.250495499,-5.443343139,-0.450853743,-0.543073916,-0.469683332,-0.307645404,-0.18371063,9.189065013,6.30517024,8.407247047,25.80312218,231.2138728,0.686160151,0.91491866,2.808024771,25.16184971,1.457385711,1.333389382,4.092375177,36.67052023,1.092993338,0.749968474,3.069152367,27.5017341,0.356122215,0.244356873,0.325822859,8.960693642,0.039742706,0.027269861,0.036361343,0.111598503,-0.186126951,-0.044430785,0.474793332,0.923552806,0.142877732,0.60725596,0.946908087,0.508497146,0.929828831,0.799210771
106,0.0311925,0.063065,0.039085,0.0281125,0.007075,-3.467577598,-2.763589338,-3.242016517,-3.571540962,-4.951187835,-0.28838576,-0.361848262,-0.308450002,-0.279991189,-0.201971736,32.05898854,15.85665583,25.58526289,35.57136505,141.3427562,0.494608737,0.798068313,1.109559804,4.408833922,2.021800112,1.613534604,2.243308137,8.913780919,1.253025567,0.619757393,1.390306803,5.524381625,0.901258315,0.445770237,0.719265703,3.973498233,0.226817344,0.11218584,0.181015735,0.251667408,-0.338142853,-0.112304792,0.051934913,0.630234533,0.234752814,0.383345672,0.798260622,0.163287325,0.693457539,0.597868561
51.2,0.05575,0.092985,0.0903175,0.0453275,0.0008325,-2.886877869,-2.375317089,-2.404424039,-3.093841367,-7.091077336,-0.346394979,-0.420996424,-0.415900018,-0.323222778,-0.141022295,17.93721973,10.75442276,11.07205137,22.06166235,1201.201201,0.599559069,0.617266864,1.229937676,66.96696697,1.667892377,1.029534697,2.051403673,111.6936937,1.620044843,0.971312577,1.992554189,108.4894895,0.813049327,0.487471097,0.501868409,54.44744745,0.014932735,0.008953057,0.009217483,0.018366334,-0.250344573,-0.236654287,0.103113947,0.970573941,0.014552447,0.34456394,0.982252778,0.331674592,0.981733406,0.963929809
22.3,0.1221075,0.17213,0.1339875,0.034135,0.002785,-2.102853475,-1.759505274,-2.010008767,-3.377432028,-5.883507406,-0.475544308,-0.568341576,-0.497510268,-0.296082939,-0.169966643,8.189505149,5.80956254,7.463382778,29.29544456,359.0664273,0.709391158,0.911335013,3.577193496,43.84470377,1.409659521,1.284672078,5.042624872,61.80610413,1.097291321,0.778408761,3.925223378,48.11041293,0.279548758,0.198309417,0.254762571,12.2567325,0.022807772,0.016179632,0.020785521,0.081587813,-0.170007222,-0.046389035,0.563051026,0.955401645,0.124600848,0.669018011,0.968155961,0.593927047,0.959275439,0.849133261
28.4,0.12362,0.1738625,0.137865,0.0352075,0.0078725,-2.090542935,-1.749490522,-1.981480334,-3.346496151,-4.844379605,-0.478344636,-0.57159498,-0.50467319,-0.298820006,-0.206424781,8.089305938,5.75167158,7.2534726,28.40303913,127.0244522,0.711021641,0.896674283,3.511183697,15.70276278,1.406426954,1.26110688,4.93822339,22.08478882,1.115232163,0.792954202,3.915784989,17.5122261,0.284804239,0.202501977,0.255376637,4.472213401,0.063683061,0.045280035,0.057102963,0.223602926,-0.168892288,-0.054477312,0.55665738,0.88025933,0.11547746,0.663198929,0.913362864,0.59314738,0.89196329,0.634517177
68,0.0354825,0.0726625,0.0475,0.0268475,0.0046825,-3.338715662,-2.621929846,-3.047025568,-3.617582572,-5.363923124,-0.299516371,-0.381398458,-0.32818891,-0.276427692,-0.186430711,28.18290707,13.76225701,21.05263158,37.24741596,213.5611319,0.488319284,0.747,1.321631437,7.577682862,2.047840485,1.529736842,2.706490362,15.51788574,1.338688086,0.653707208,1.769252258,10.14415376,0.756640597,0.369482195,0.565210526,5.733582488,0.131966462,0.064441768,0.098578947,0.174411025,-0.343797679,-0.144819691,0.13853682,0.766836798,0.209403932,0.460405989,0.878919129,0.277783382,0.820533704,0.702981288
44.3,0.0681525,0.1065425,0.090895,0.0362525,0.00801,-2.686007438,-2.239211312,-2.398050285,-3.317246935,-4.827064518,-0.372299788,-0.446585811,-0.417005434,-0.301454797,-0.207165244,14.67297605,9.385925804,11.00170526,27.58430453,124.8439451,0.639674308,0.749793718,1.879939315,8.508426966,1.56329555,1.172149183,2.938900765,13.30118602,1.333700158,0.853133726,2.50727536,11.34769039,0.531932064,0.340263275,0.39883932,4.525905119,0.117530538,0.075181266,0.088123659,0.220950279,-0.219754429,-0.142991873,0.305540922,0.789660266,0.079252928,0.492244126,0.860151459,0.429756779,0.838026389,0.638068342
5.68,0.1259025,0.16927,0.128185,0.0278925,0.0035,-2.072247481,-1.776260206,-2.054280746,-3.579397443,-5.65499231,-0.482567844,-0.56298058,-0.486788382,-0.279376631,-0.1768349,7.942654038,5.907721392,7.801224792,35.85193152,285.7142857,0.743796893,0.982193704,4.513847809,35.97214286,1.344453049,1.320513321,6.068656449,48.36285714,1.018129108,0.757281267,4.595679842,36.62428571,0.221540478,0.164781119,0.217595663,7.969285714,0.027799289,0.020677025,0.027304287,0.12548176,-0.146922562,-0.008983126,0.637276895,0.945905218,0.138121733,0.7170608,0.959483707,0.64258141,0.946842845,0.777016803
5.2,0.12263,0.161625,0.1289825,0.026985,0.00251,-2.098583587,-1.822476442,-2.048078543,-3.612474123,-5.987472526,-0.476511875,-0.548703938,-0.488262525,-0.276818592,-0.16701538,8.154611433,6.18716164,7.752989747,37.05762461,398.4063745,0.758731632,0.950749133,4.544376505,48.85657371,1.317989073,1.253076968,5.989438577,64.39243028,1.051802169,0.798035576,4.779785066,51.3874502,0.22005219,0.166960557,0.209214428,10.75099602,0.020468075,0.015529776,0.019460004,0.093014638,-0.137183163,-0.025247156,0.639274137,0.959884929,0.112325043,0.713853984,0.96941542,0.653966371,0.961822918,0.829801661
22.1,0.1009875,0.1559325,0.1289,0.0435125,0.006965,-2.292758532,-1.858332058,-2.048718369,-3.134707026,-4.966857672,-0.43615583,-0.538116961,-0.488110038,-0.319009079,-0.201334539,9.902215621,6.41303128,7.757951901,22.98190175,143.5750179,0.647635996,0.783456168,2.320884803,14.49928212,1.544077237,1.209716835,3.583625395,22.38801149,1.276395594,0.826639732,2.962367136,18.50681981,0.430870157,0.279047024,0.337567882,6.247307968,0.068968932,0.044666763,0.054034135,0.160068946,-0.213860346,-0.121418085,0.397750865,0.870961766,0.094906656,0.563664168,0.914486103,0.495251214,0.897471755,0.724035461
5.68,0.111905,0.153705,0.11988,0.0254175,0.0034725,-2.190104982,-1.872720098,-2.121264037,-3.672317366,-5.662880483,-0.456599117,-0.533982628,-0.471417034,-0.27230762,-0.176588576,8.9361512,6.505969227,8.341675008,39.34297236,287.9769618,0.728050486,0.933475142,4.402675322,32.22606192,1.37353112,1.282157157,6.047211567,44.26349892,1.071265806,0.779935591,4.716435527,34.52267819,0.227134623,0.165365473,0.212024525,7.319654428,0.031030785,0.022591978,0.028966466,0.136618472,-0.157373593,-0.034406886,0.629813031,0.939806288,0.123636164,0.716199807,0.955814286,0.650131626,0.943697939,0.7596054
14.7,0.1121525,0.1565925,0.12032,0.032595,0.0039675,-2.187895727,-1.854108389,-2.117600419,-3.423596377,-5.529619106,-0.457060173,-0.539342795,-0.472232623,-0.292090507,-0.180844283,8.916430753,6.386001884,8.311170213,30.67955208,252.0478891,0.716206076,0.932118517,3.440788464,28.26780088,1.396246183,1.301466922,4.804187759,39.46880907,1.072824948,0.768363747,3.691363706,30.32640202,0.29063106,0.208151731,0.270902593,8.215500945,0.035375939,0.025336462,0.032974568,0.121721123,-0.165361216,-0.035133188,0.549629527,0.931665518,0.130989031,0.655421209,0.950579223,0.573684727,0.93615609,0.782974359
5.68,0.1308525,0.170645,0.1320075,0.0330075,0.005865,-2.033684544,-1.768169904,-2.02489654,-3.411020471,-5.138752797,-0.491718346,-0.56555651,-0.493852392,-0.293167399,-0.194599748,7.642192545,5.86011896,7.575327159,30.29614482,170.5029838,0.766811216,0.991250497,3.964326289,22.31074169,1.304101947,1.292691703,5.169885632,29.09548167,1.008826732,0.773579654,3.999318337,22.50767263,0.25224967,0.193427877,0.250042611,5.627877238,0.044821459,0.034369598,0.044429294,0.177686889,-0.131982852,-0.004393974,0.597125595,0.914202644,0.127662914,0.675844883,0.933544842,0.59994546,0.914921395,0.69824426
5.2,0.13154,0.173285,0.1268375,0.028305,0.002565,-2.028444291,-1.752817641,-2.064848539,-3.564716811,-5.9657968,-0.492988644,-0.570510004,-0.484297023,-0.280527193,-0.167622203,7.602250266,5.770839946,7.884103676,35.32944709,389.8635478,0.759096286,1.037074998,4.647235471,51.28265107,1.317355937,1.366196905,6.12206324,67.55750487,0.964250418,0.731958912,4.481098746,49.44931774,0.215181694,0.163343625,0.223159555,11.03508772,0.019499772,0.014802204,0.020222726,0.090620032,-0.136947429,0.018200114,0.645844412,0.961746393,0.154761806,0.719182499,0.97082741,0.635109657,0.960356253,0.833819242
3.8,0.1142975,0.15453,0.1241425,0.0280025,0.0013275,-2.168950581,-1.867367027,-2.08632518,-3.575461487,-6.624457805,-0.46105246,-0.535513365,-0.479311667,-0.279684176,-0.150955751,8.749097749,6.471235359,8.055259077,35.71109722,753.2956685,0.739646023,0.920695974,4.081689135,86.09981168,1.351998075,1.244779185,5.518435854,116.4067797,1.086134867,0.803355336,4.433264887,93.51600753,0.24499661,0.181210768,0.225567392,21.09416196,0.011614427,0.008590565,0.010693356,0.047406482,-0.149659168,-0.041289213,0.606430077,0.977037838,0.10904377,0.693177927,0.982965209,0.631897203,0.978839563,0.90947835
3.4,0.108495,0.1515325,0.1226575,0.0154625,0.001685,-2.22105119,-1.886955156,-2.098359361,-4.169337541,-6.385989715,-0.450237259,-0.529954301,-0.476562794,-0.239846256,-0.156592798,9.217014609,6.599244387,8.152783156,64.67259499,593.4718101,0.71598502,0.884536209,7.016653193,64.38872404,1.396677266,1.235411614,9.8,89.93026706,1.130535969,0.809446818,7.93257882,72.79376855,0.142518088,0.102040816,0.12606241,9.176557864,0.01553067,0.011119727,0.01373744,0.108973323,-0.16551134,-0.061269076,0.750519331,0.969413687,0.105310186,0.814814815,0.978005123,0.776100492,0.972897441,0.803469894
37,0.0369675,0.0597375,0.0397175,0.018405,0.002345,-3.297716131,-2.817795315,-3.225963382,-3.995132912,-6.055469877,-0.30324017,-0.354887381,-0.30998492,-0.250304564,-0.165139951,27.05078785,16.73990375,25.17781834,54.33306167,426.4392324,0.618832392,0.930761,2.008557457,15.76439232,1.615946439,1.504059923,3.245721271,25.47441365,1.074389667,0.664867127,2.157973377,16.93710021,0.49786975,0.308097928,0.463397747,7.848614072,0.063434098,0.039255074,0.059041984,0.12741103,-0.235458353,-0.03586099,0.335229581,0.880699523,0.201297069,0.528937518,0.924455362,0.366682438,0.888499257,0.773975904
42.8,0.0841025,0.12703,0.106075,0.0137575,0.00207,-2.475718986,-2.063332,-2.243608888,-4.286171149,-6.180206672,-0.403923065,-0.484652979,-0.445710483,-0.233308462,-0.161806887,11.89025297,7.872156184,9.42729201,72.68762493,483.0917874,0.662068015,0.792858826,6.113210976,40.62922705,1.510418834,1.197548904,9.233508995,61.36714976,1.261258583,0.835038967,7.710339815,51.24396135,0.163580155,0.108301189,0.12969597,6.646135266,0.024612824,0.016295363,0.019514494,0.150463384,-0.20332019,-0.115536801,0.718833027,0.951956831,0.089895112,0.804563615,0.967931836,0.770387833,0.961718064,0.738429948
5.2,0.10811,0.1505975,0.119275,0.0144725,0.00207,-2.224606052,-1.893144564,-2.126323528,-4.235504982,-6.180206672,-0.449517792,-0.528221679,-0.470295318,-0.236099356,-0.161806887,9.249838128,6.640216471,8.383986586,69.09656245,483.0917874,0.717873803,0.90639279,7.470029366,52.22705314,1.393002497,1.26260742,10.40576956,72.75241546,1.103274443,0.79201182,8.241492486,57.62077295,0.133868282,0.096100533,0.121337246,6.991545894,0.019147165,0.013745248,0.017354852,0.143029884,-0.164229874,-0.049101744,0.76387331,0.962425123,0.116064067,0.824650148,0.972882244,0.78358474,0.965882401,0.74973553
4.76,0.1223,0.1657225,0.11669,0.01494,0.0025375,-2.101278236,-1.797440576,-2.148234433,-4.203713099,-5.976575935,-0.475900803,-0.556346626,-0.465498544,-0.237884931,-0.167319885,8.176614881,6.03418365,8.569714629,66.93440428,394.08867,0.73798066,1.048076099,8.186077644,48.19704433,1.35504906,1.420194533,11.09253681,65.30935961,0.954129191,0.70412889,7.810575636,45.9862069,0.122158626,0.090150704,0.128031537,5.887684729,0.02074816,0.015311741,0.021745651,0.169846051,-0.150760791,0.023473786,0.782279219,0.959347151,0.173620148,0.834608732,0.969838345,0.773000076,0.957434317,0.709626663
3.96,0.0953775,0.13913,0.104755,0.0137575,0.002345,-2.349912577,-1.972346531,-2.256130989,-4.286171149,-6.055469877,-0.425547746,-0.507010297,-0.443236676,-0.233308462,-0.165139951,10.48465309,7.187522461,9.546083719,72.68762493,426.4392324,0.685527924,0.9104816,6.932763947,40.67270789,1.458729784,1.328146628,10.11302926,59.33049041,1.098319834,0.752928915,7.61439215,44.67164179,0.144242615,0.09888234,0.131330247,5.86673774,0.024586511,0.01685474,0.022385566,0.17045248,-0.186571858,-0.046856458,0.747881065,0.952006958,0.140947578,0.820031069,0.966849267,0.767830398,0.95620915,0.708740879
5.22,0.124775,0.1667125,0.1173775,0.01285,0.001905,-2.081243164,-1.791484507,-2.142360042,-4.354411468,-6.26327327,-0.480482059,-0.558196287,-0.466774949,-0.22965216,-0.159660924,8.014425967,5.998350454,8.519520351,77.82101167,524.9343832,0.748444178,1.063023152,9.710116732,65.49868766,1.336104989,1.420310537,12.97373541,87.51312336,0.940713284,0.70407138,9.134435798,61.61548556,0.102985374,0.077078803,0.109475837,6.745406824,0.015267481,0.011426858,0.016229686,0.148249027,-0.143874094,0.030548931,0.813260672,0.969924219,0.173659756,0.856874347,0.977404481,0.802653049,0.96805902,0.741782447
5.92,0.12912,0.17433,0.1154525,0.012575,0.001575,-2.047013074,-1.746805224,-2.158896089,-4.376044563,-6.453500007,-0.488516665,-0.572473671,-0.46319969,-0.228516869,-0.154954676,7.744733581,5.736247347,8.661570776,79.52286282,634.9206349,0.740664257,1.118382019,10.26799205,81.98095238,1.350139405,1.509971633,13.86322068,110.6857143,0.894148854,0.662264097,9.18111332,73.3031746,0.097390025,0.07213331,0.108919253,7.984126984,0.012197955,0.00903459,0.013641974,0.125248509,-0.148986653,0.055883225,0.822506087,0.975898083,0.203178246,0.865439662,0.982092607,0.803557829,0.97308325,0.777385159
11.8,0.1210075,0.1643475,0.1178175,0.01505,0.0026475,-2.111902752,-1.80577219,-2.138618462,-4.196377288,-5.93413948,-0.473506651,-0.55377971,-0.467591587,-0.238300785,-0.16851643,8.263950582,6.084668157,8.48770344,66.44518272,377.7148253,0.736290482,1.027075774,8.040365449,45.70632672,1.358159618,1.394932841,10.92009967,62.07648725,0.973637998,0.716880391,7.828405316,44.50141643,0.124372456,0.091574256,0.127739937,5.684608121,0.021878809,0.016109159,0.022471195,0.175913621,-0.15188099,0.013357061,0.778770005,0.957179249,0.164903514,0.832216168,0.968292464,0.773458521,0.956045324,0.700805198
7.6,0.1210075,0.1643475,0.1178175,0.01505,0.0026475,-2.111902752,-1.80577219,-2.138618462,-4.196377288,-5.93413948,-0.473506651,-0.55377971,-0.467591587,-0.238300785,-0.16851643,8.263950582,6.084668157,8.48770344,66.44518272,377.7148253,0.736290482,1.027075774,8.040365449,45.70632672,1.358159618,1.394932841,10.92009967,62.07648725,0.973637998,0.716880391,7.828405316,44.50141643,0.124372456,0.091574256,0.127739937,5.684608121,0.021878809,0.016109159,0.022471195,0.175913621,-0.15188099,0.013357061,0.778770005,0.957179249,0.164903514,0.832216168,0.968292464,0.773458521,0.956045324,0.700805198
5.68,0.0966975,0.1310175,0.0876225,0.0167825,0.00251,-2.33616773,-2.032424377,-2.434717465,-4.087418602,-5.987472526,-0.428051457,-0.492023227,-0.410725275,-0.24465319,-0.16701538,10.341529,7.632568168,11.4125938,59.58587815,398.4063745,0.73805026,1.103569289,5.761805452,38.5249004,1.354921275,1.495249508,7.80679279,52.19820717,0.906150624,0.668784704,5.221063608,34.90936255,0.17355671,0.128093575,0.191531855,6.68625498,0.025957238,0.019157746,0.02864561,0.149560554,-0.150714709,0.049235026,0.704221008,0.949398987,0.198476948,0.772902571,0.962404748,0.678511566,0.944304219,0.739795257
3.8,0.1072025,0.13902,0.0927925,0.01967,0.0043525,-2.23303571,-1.973137471,-2.377389461,-3.928660647,-5.437004886,-0.447820873,-0.50680706,-0.420629441,-0.254539674,-0.183924793,9.328140668,7.19320961,10.77673303,50.83884087,229.7530155,0.771130053,1.155292723,5.450050839,24.63009765,1.296798116,1.498181426,7.067615658,31.94026422,0.865581493,0.667475903,4.717463142,21.31935669,0.183484527,0.141490433,0.211978339,4.519241815,0.040600732,0.031308445,0.046905731,0.221276055,-0.129222553,0.072051801,0.689924925,0.921966743,0.199417633,0.75209528,0.939284033,0.650194509,0.910391683,0.637631387
94,0.04288,0.081325,0.06015,0.0287175,0.0019875,-3.149349762,-2.509301807,-2.810913837,-3.550248586,-6.220877711,-0.317525863,-0.398517228,-0.355756191,-0.281670417,-0.160749021,23.32089552,12.29634184,16.62510391,34.82197266,503.1446541,0.527267138,0.712884456,1.493166188,21.57484277,1.896571828,1.352036575,2.831896927,40.91823899,1.402751866,0.739624962,2.094541656,30.26415094,0.669717817,0.353120197,0.477431421,14.4490566,0.04635028,0.024438979,0.033042394,0.069208671,-0.309528602,-0.167621081,0.197807186,0.911405806,0.149673087,0.478065293,0.952288072,0.353700734,0.936028968,0.870542257
25.3,0.07929,0.1101175,0.087705,0.0403225,0.01208,-2.534643262,-2.206207301,-2.433776369,-3.210845653,-4.416204086,-0.394532838,-0.453266563,-0.410884095,-0.311444432,-0.22643881,12.61193089,9.081208709,11.4018585,24.8000496,82.78145695,0.720049039,0.904053361,1.966395933,6.563741722,1.388794299,1.255544154,2.730919462,9.115687086,1.106129398,0.79646741,2.17508835,7.260347682,0.508544583,0.366177038,0.459751439,3.337955298,0.152352125,0.109701001,0.137734451,0.299584599,-0.162757547,-0.05039073,0.325781168,0.735580606,0.11329601,0.463939112,0.802287281,0.370096268,0.757879441,0.538953294
28.5,0.1707,0.22944,0.194185,0.08402,0.0284425,-1.767847649,-1.472113722,-1.638943966,-2.476700413,-3.559870774,-0.565659603,-0.679295346,-0.610148987,-0.403763004,-0.280909073,5.858230814,4.358437936,5.149728352,11.90192811,35.15865342,0.743985356,0.87905863,2.031659129,6.001582139,1.344112478,1.181553673,2.730778386,8.066801442,1.137580551,0.846343271,2.31117591,6.827283115,0.492208553,0.366195955,0.432680176,2.954030061,0.16662273,0.123964871,0.146471149,0.33852059,-0.14679862,-0.064362744,0.340295226,0.714350277,0.083222189,0.463918841,0.779415044,0.395984975,0.744483498,0.494186951
25.3,0.14716,0.191215,0.167345,0.0810225,0.023025,-1.916234849,-1.65435683,-1.787697729,-2.513028385,-3.771174697,-0.521856703,-0.604464516,-0.559378682,-0.397926265,-0.265169365,6.795324817,5.229715242,5.975678987,12.34225061,43.4310532,0.769604895,0.87938092,1.8162856,6.391313789,1.299368035,1.142639457,2.36002345,8.304668838,1.137163631,0.875166697,2.065413928,7.267969598,0.550574205,0.423724603,0.484164451,3.518892508,0.156462354,0.120414193,0.137590009,0.28418032,-0.130195789,-0.06418022,0.289844751,0.72941211,0.066571843,0.404766059,0.785054145,0.347559564,0.758102642,0.557413681
7.7,0.1521925,0.2037,0.1668775,0.0503875,0.03265,-1.882609112,-1.591106956,-1.790495269,-2.988012151,-3.421910423,-0.531177712,-0.628493261,-0.558504687,-0.33467066,-0.292234418,6.570626016,4.909180167,5.992419589,19.84619201,30.62787136,0.747140403,0.912001318,3.020441578,4.661332312,1.33843652,1.22065587,4.042669313,6.238897397,1.096489643,0.819231713,3.311882907,5.111102603,0.331077418,0.247361316,0.301943042,1.543261868,0.214530939,0.160284732,0.1956525,0.647978169,-0.144727692,-0.046024383,0.502542206,0.646726267,0.09936518,0.603384661,0.72371483,0.536165512,0.672726817,0.213608309
7.1,0.1521925,0.2037,0.1668775,0.0503875,0.03265,-1.882609112,-1.591106956,-1.790495269,-2.988012151,-3.421910423,-0.531177712,-0.628493261,-0.558504687,-0.33467066,-0.292234418,6.570626016,4.909180167,5.992419589,19.84619201,30.62787136,0.747140403,0.912001318,3.020441578,4.661332312,1.33843652,1.22065587,4.042669313,6.238897397,1.096489643,0.819231713,3.311882907,5.111102603,0.331077418,0.247361316,0.301943042,1.543261868,0.214530939,0.160284732,0.1956525,0.647978169,-0.144727692,-0.046024383,0.502542206,0.646726267,0.09936518,0.603384661,0.72371483,0.536165512,0.672726817,0.213608309
7.1,-0.0054925,0.11196,0.0610025,-0.038465,0.0051775,-4.605170186,-2.189613614,-2.796840432,-4.605170186,-5.263432965,-0.217147241,-0.456701581,-0.357546319,-0.217147241,-0.18999007,-182.0664543,8.931761343,16.39277079,-25.99766021,193.143409,-0.049057699,-0.090037294,0.142792149,-1.060840174,-20.38416022,1.835334617,-2.910698037,21.62433607,-11.10650888,0.544859771,-1.585922267,11.78223081,7.003186163,-0.3435602,-0.630547928,-7.429261226,-0.942649067,0.046244194,0.084873571,-0.134602886,-1.103177026,-1.197892272,-0.750099528,33.87301587,0.294615885,2.046737873,0.911599616,4.413422074,0.843532789,1.311077732
8.67,0.08688,0.1459225,0.1029675,0.0080375,0.0166175,-2.443227423,-1.92467962,-2.273341875,-4.823637189,-4.097298922,-0.409294686,-0.519566992,-0.439881045,-0.207312441,-0.244063228,11.51012891,6.852952766,9.711802268,124.4167963,60.17752369,0.595384536,0.843761381,10.80933126,5.228223259,1.679586786,1.417170466,18.15520995,8.781254701,1.185169199,0.705631414,12.81088647,6.196329171,0.092512661,0.055080608,0.078058611,0.483676847,0.191269567,0.113878943,0.161385874,2.067496112,-0.253616263,-0.084739067,0.8306424,0.678881132,0.172586283,0.895589764,0.795527255,0.855186703,0.722080528,-0.348002434
53.7,0.0572075,0.09755,0.080775,0.040735,0.0100175,-2.86107027,-2.327390212,-2.516087767,-3.200667605,-4.603421715,-0.349519552,-0.42966581,-0.397442416,-0.312434818,-0.217229718,17.48022549,10.25115325,12.38006809,24.54891371,99.82530571,0.58644285,0.708232745,1.404381981,5.710756177,1.705195997,1.207675642,2.394746532,9.737958572,1.411965214,0.828036904,1.982938505,8.063389069,0.712056986,0.417580728,0.504302074,4.066383828,0.175108159,0.102690928,0.124017332,0.245918743,-0.260682035,-0.170800645,0.168185415,0.701970993,0.094069816,0.410854395,0.813744858,0.329520204,0.779331993,0.605241121
39.5,0.119495,0.1661625,0.160635,0.058665,0.0069925,-2.124480749,-1.794789054,-1.828620568,-2.835911982,-4.962917133,-0.470703253,-0.557168542,-0.546860304,-0.352620253,-0.201494398,8.368550985,6.01820507,6.225293367,17.04593881,143.0103683,0.719145415,0.743891431,2.036904458,17.08902395,1.390539353,1.034410309,2.832395807,23.76296031,1.344282188,0.966734371,2.73817438,22.9724705,0.490941044,0.353058,0.365206835,8.389703253,0.058517093,0.042082299,0.043530364,0.119193727,-0.16336872,-0.146860386,0.341434665,0.889435715,0.016914144,0.478133235,0.919234212,0.46497948,0.916570968,0.787000723
8.08,0.15453,0.20315,0.19061,0.07335,0.0238775,-1.867367027,-1.593810657,-1.657525823,-2.612512774,-3.734818686,-0.535513365,-0.627427101,-0.603308851,-0.382773248,-0.267750615,6.471235359,4.92247108,5.246314464,13.63326517,41.88043137,0.760669456,0.810712974,2.106748466,6.471783059,1.314631463,1.065788783,2.769597819,8.508009632,1.233482172,0.938272213,2.598636673,7.982829023,0.474665114,0.361063254,0.384817166,3.071929641,0.154516922,0.117536303,0.125268874,0.325528289,-0.135931559,-0.104537289,0.356240126,0.732326276,0.03184681,0.469439421,0.789651033,0.444233975,0.777352993,0.508832378
5.53,0.133465,0.18467,0.1453175,0.0464,0.0242075,-2.013916008,-1.689184831,-1.928834275,-3.07045582,-3.721092776,-0.496545038,-0.592001528,-0.518447859,-0.325684543,-0.268738261,7.492601056,5.41506471,6.881483648,21.55172414,41.30951152,0.722721612,0.918437215,2.876400862,5.513373954,1.383658637,1.270803585,3.979956897,7.628627491,1.088806054,0.786903666,3.131842672,6.00299494,0.347656689,0.251259003,0.319300841,1.916761334,0.18137714,0.131085179,0.166583515,0.521713362,-0.160953683,-0.042515222,0.484057488,0.692939479,0.119254517,0.598390098,0.768213427,0.515954464,0.714407904,0.31430797
